Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-04-09 06:15:38,"Sunday Extra Idk ",1h 3m,"Bench Press - Wide Grip (Barbell)",4,115.0,6,0,0,,,
2023-04-09 06:15:38,"Sunday Extra Idk ",1h 3m,"Bench Press - Wide Grip (Barbell)",5,105.0,8,0,0,,,
2023-04-09 06:15:38,"Sunday Extra Idk ",1h 3m,"Chin Up Neutral Grip ",1,0.0,6,0,0,"",,
2023-04-09 06:15:38,"Sunday Extra Idk ",1h 3m,"Chin Up Neutral Grip ",2,0.0,6,0,0,,,
2023-04-09 06:15:38,"Sunday Extra Idk ",1h 3m,"Chin Up Neutral Grip ",3,0.0,5,0,0,,,
2023-04-09 06:15:38,"Sunday Extra Idk ",1h 3m,"Cable Kickback",1,10.0,20,0,0,"",,
2023-04-09 06:15:38,"Sunday Extra Idk ",1h 3m,"Cable Kickback",2,10.0,20,0,0,,,
2023-04-09 06:15:38,"Sunday Extra Idk ",1h 3m,"Cable Kickback",3,20.0,8,0,0,,,
2023-04-09 06:15:38,"Sunday Extra Idk ",1h 3m,"Chest Dip",1,0.0,8,0,0,"",,
2023-04-09 06:15:38,"Sunday Extra Idk ",1h 3m,"Chest Dip",2,0.0,8,0,0,,,
2023-04-09 06:15:38,"Sunday Extra Idk ",1h 3m,"Chest Dip",3,0.0,8,0,0,,,
2023-04-09 06:15:38,"Sunday Extra Idk ",1h 3m,"Hammer Curl (Dumbbell)",1,20.0,10,0,0,"",,
2023-04-09 06:15:38,"Sunday Extra Idk ",1h 3m,"Hammer Curl (Dumbbell)",2,20.0,10,0,0,,,
2023-04-09 06:15:38,"Sunday Extra Idk ",1h 3m,"Hammer Curl (Dumbbell)",3,20.0,10,0,0,,,
2023-04-10 05:44:17,"M Back/Bi",1h 14m,"Pull Up",1,0.0,8,0,0,"","",
2023-04-10 05:44:17,"M Back/Bi",1h 14m,"Pull Up",2,0.0,7,0,0,,,
2023-04-10 05:44:17,"M Back/Bi",1h 14m,"Pull Up",3,0.0,6,0,0,,,
2023-04-10 05:44:17,"M Back/Bi",1h 14m,"Chin Up",1,0.0,6,0,0,"",,
2023-04-10 05:44:17,"M Back/Bi",1h 14m,"Chin Up",2,0.0,5,0,0,,,
2023-04-10 05:44:17,"M Back/Bi",1h 14m,"Chin Up",3,0.0,4,0,0,,,
2023-04-10 05:44:17,"M Back/Bi",1h 14m,"Lat Pulldown - Underhand (Cable)",1,70.0,12,0,0,"",,
2023-04-10 05:44:17,"M Back/Bi",1h 14m,"Lat Pulldown - Underhand (Cable)",2,70.0,13,0,0,,,
2023-04-10 05:44:17,"M Back/Bi",1h 14m,"Lat Pulldown - Underhand (Cable)",3,70.0,12,0,0,,,
2023-04-10 05:44:17,"M Back/Bi",1h 14m,"T Bar Row",1,35.0,13,0,0,"",,
2023-04-10 05:44:17,"M Back/Bi",1h 14m,"T Bar Row",2,35.0,13,0,0,,,
2023-04-10 05:44:17,"M Back/Bi",1h 14m,"T Bar Row",3,35.0,12,0,0,,,
2023-04-10 05:44:17,"M Back/Bi",1h 14m,"T Bar Row",4,35.0,12,0,0,,,
2023-04-10 05:44:17,"M Back/Bi",1h 14m,"Row Machine Back Up ",1,74.99999999999999,11,0,0,"",,
2023-04-10 05:44:17,"M Back/Bi",1h 14m,"Row Machine Back Up ",2,74.99999999999999,11,0,0,,,
2023-04-10 05:44:17,"M Back/Bi",1h 14m,"Row Machine Back Up ",3,74.99999999999999,11,0,0,,,
2023-04-10 05:44:17,"M Back/Bi",1h 14m,"Lateral Raise (Dumbbell)",1,30.0,9,0,0,"",,
2023-04-10 05:44:17,"M Back/Bi",1h 14m,"Lateral Raise (Dumbbell)",2,30.0,9,0,0,,,
2023-04-10 05:44:17,"M Back/Bi",1h 14m,"Lateral Raise (Dumbbell)",3,30.0,10,0,0,,,
2023-04-10 05:44:17,"M Back/Bi",1h 14m,"Bicep Curl (Machine)",1,40.0,12,0,0,"",,
2023-04-10 05:44:17,"M Back/Bi",1h 14m,"Bicep Curl (Machine)",2,40.0,12,0,0,,,
2023-04-10 05:44:17,"M Back/Bi",1h 14m,"Bicep Curl (Machine)",3,40.0,12,0,0,,,
2023-04-11 04:49:53,"T Legs",1h 3m,"Squat (Barbell)",1,45.0,8,0,0,"","",
2023-04-11 04:49:53,"T Legs",1h 3m,"Squat (Barbell)",2,95.0,6,0,0,,,
2023-04-11 04:49:53,"T Legs",1h 3m,"Squat (Barbell)",3,135.0,5,0,0,,,
2023-04-11 04:49:53,"T Legs",1h 3m,"Squat (Barbell)",4,155.0,6,0,0,,,
2023-04-11 04:49:53,"T Legs",1h 3m,"Squat (Barbell)",5,155.0,5,0,0,,,
2023-04-11 04:49:53,"T Legs",1h 3m,"Squat (Barbell)",6,155.0,6,0,0,,,
2023-04-11 04:49:53,"T Legs",1h 3m,"Romanian Deadlift (Barbell)",1,65.0,12,0,0,"",,
2023-04-11 04:49:53,"T Legs",1h 3m,"Romanian Deadlift (Barbell)",2,65.0,12,0,0,,,
2023-04-11 04:49:53,"T Legs",1h 3m,"Romanian Deadlift (Barbell)",3,65.0,12,0,0,,,
2023-04-11 04:49:53,"T Legs",1h 3m,"Hip Thrust (Barbell)",1,200.0,9,0,0,"",,
2023-04-11 04:49:53,"T Legs",1h 3m,"Hip Thrust (Barbell)",2,200.0,8,0,0,,,
2023-04-11 04:49:53,"T Legs",1h 3m,"Hip Thrust (Barbell)",3,200.0,8,0,0,,,
2023-04-11 04:49:53,"T Legs",1h 3m,"Standing Calf Raise (Smith Machine)",1,140.0,16,0,0,"",,
2023-04-11 04:49:53,"T Legs",1h 3m,"Standing Calf Raise (Smith Machine)",2,140.0,15,0,0,,,
2023-04-11 04:49:53,"T Legs",1h 3m,"Standing Calf Raise (Smith Machine)",3,140.0,16,0,0,,,
2023-04-12 04:32:39,"W Chest",1h 15m,"Bench press Backup ",1,85.0,8,0,0,"","",
2023-04-12 04:32:39,"W Chest",1h 15m,"Bench press Backup ",2,95.0,6,0,0,,,
2023-04-12 04:32:39,"W Chest",1h 15m,"Bench press Backup ",3,115.0,8,0,0,,,
2023-04-12 04:32:39,"W Chest",1h 15m,"Bench press Backup ",4,115.0,8,0,0,,,
2023-04-12 04:32:39,"W Chest",1h 15m,"Bench press Backup ",5,115.0,8,0,0,,,
2023-04-12 04:32:39,"W Chest",1h 15m,"Shoulder Press (Machine)",1,70.0,10,0,0,"",,
2023-04-12 04:32:39,"W Chest",1h 15m,"Shoulder Press (Machine)",2,70.0,10,0,0,,,
2023-04-12 04:32:39,"W Chest",1h 15m,"Shoulder Press (Machine)",3,70.0,10,0,0,,,
2023-04-12 04:32:39,"W Chest",1h 15m,"Chest Dip",1,0.0,9,0,0,"",,
2023-04-12 04:32:39,"W Chest",1h 15m,"Chest Dip",2,10.0,7,0,0,,,
2023-04-12 04:32:39,"W Chest",1h 15m,"Chest Dip",3,10.0,7,0,0,,,
2023-04-12 04:32:39,"W Chest",1h 15m,"Lateral Raise (Dumbbell)",1,30.0,9,0,0,"",,
2023-04-12 04:32:39,"W Chest",1h 15m,"Lateral Raise (Dumbbell)",2,30.0,9,0,0,,,
2023-04-12 04:32:39,"W Chest",1h 15m,"Lateral Raise (Dumbbell)",3,30.0,9,0,0,,,
2023-04-12 04:32:39,"W Chest",1h 15m,"Chest Fly",1,80.0,8,0,0,"",,
2023-04-12 04:32:39,"W Chest",1h 15m,"Chest Fly",2,80.0,1,0,0,,,
2023-04-12 04:32:39,"W Chest",1h 15m,"Chest Fly",3,80.0,1,0,0,,,
2023-04-12 04:32:39,"W Chest",1h 15m,"Triceps Extension (Machine)",1,55.0,12,0,0,"",,
2023-04-12 04:32:39,"W Chest",1h 15m,"Triceps Extension (Machine)",2,55.0,12,0,0,,,
2023-04-12 04:32:39,"W Chest",1h 15m,"Triceps Extension (Machine)",3,55.0,12,0,0,,,
2023-04-12 04:32:39,"W Chest",1h 15m,"Reverse Grip Ez Bar Curl",1,15.0,8,0,0,"",,
2023-04-12 04:32:39,"W Chest",1h 15m,"Reverse Grip Ez Bar Curl",2,15.0,1,0,0,,,
2023-04-12 04:32:39,"W Chest",1h 15m,"Reverse Grip Ez Bar Curl",3,15.0,1,0,0,,,
2023-04-12 04:32:39,"W Chest",1h 15m,"Cable Kickback",1,10.0,24,0,0,"",,
2023-04-12 04:32:39,"W Chest",1h 15m,"Cable Kickback",2,10.0,20,0,0,,,
2023-04-12 04:32:39,"W Chest",1h 15m,"Cable Kickback",3,10.0,20,0,0,,,
2023-04-14 08:00:13,"F Legs2",1h 9m,"Leg Press OLD",1,230.0,8,0,0,"","",
2023-04-14 08:00:13,"F Legs2",1h 9m,"Leg Press OLD",2,230.0,8,0,0,,,
2023-04-14 08:00:13,"F Legs2",1h 9m,"Leg Press OLD",3,230.0,8,0,0,,,
2023-04-14 08:00:13,"F Legs2",1h 9m,"Leg Press OLD",4,230.0,8,0,0,,,
2023-04-14 08:00:13,"F Legs2",1h 9m,"Lying Leg Curl (Machine)",1,70.0,12,0,0,"",,
2023-04-14 08:00:13,"F Legs2",1h 9m,"Lying Leg Curl (Machine)",2,70.0,12,0,0,,,
2023-04-14 08:00:13,"F Legs2",1h 9m,"Lying Leg Curl (Machine)",3,70.0,10,0,0,,,
2023-04-14 08:00:13,"F Legs2",1h 9m,"Lunge (Dumbbell)",1,40.0,20,0,0,"",,
2023-04-14 08:00:13,"F Legs2",1h 9m,"Lunge (Dumbbell)",2,40.0,20,0,0,,,
2023-04-14 08:00:13,"F Legs2",1h 9m,"Lunge (Dumbbell)",3,40.0,20,0,0,,,
2023-04-14 08:00:13,"F Legs2",1h 9m,"Hip Abductor (Machine)",1,60.0,12,0,0,"",,
2023-04-14 08:00:13,"F Legs2",1h 9m,"Hip Abductor (Machine)",2,60.0,12,0,0,,,
2023-04-14 08:00:13,"F Legs2",1h 9m,"Hip Abductor (Machine)",3,60.0,12,0,0,,,
2023-04-14 08:00:13,"F Legs2",1h 9m,"Hip Adductor (Machine)",1,60.0,12,0,0,"",,
2023-04-14 08:00:13,"F Legs2",1h 9m,"Hip Adductor (Machine)",2,60.0,12,0,0,,,
2023-04-14 08:00:13,"F Legs2",1h 9m,"Hip Adductor (Machine)",3,60.0,12,0,0,,,
2023-04-14 08:00:13,"F Legs2",1h 9m,"Seated Calf Raise (Machine)",1,230.0,15,0,0,"",,
2023-04-14 08:00:13,"F Legs2",1h 9m,"Seated Calf Raise (Machine)",2,230.0,15,0,0,,,
2023-04-14 08:00:13,"F Legs2",1h 9m,"Seated Calf Raise (Machine)",3,230.0,12,0,0,,,
2023-04-15 05:07:16,"Sat ARMS GUNS",58m,"Deadlift Old Data ",1,95.0,5,0,0,"","Day",
2023-04-15 05:07:16,"Sat ARMS GUNS",58m,"Deadlift Old Data ",2,135.0,5,0,0,,,
2023-04-15 05:07:16,"Sat ARMS GUNS",58m,"Deadlift Old Data ",3,195.0,5,0,0,,,
2023-04-15 05:07:16,"Sat ARMS GUNS",58m,"Deadlift Old Data ",4,195.0,5,0,0,,,
2023-04-15 05:07:16,"Sat ARMS GUNS",58m,"Deadlift Old Data ",5,185.00000000000003,5,0,0,,,
2023-04-15 05:07:16,"Sat ARMS GUNS",58m,"Overhead Press (Barbell)",1,65.0,8,0,0,"",,
2023-04-15 05:07:16,"Sat ARMS GUNS",58m,"Overhead Press (Barbell)",2,65.0,7,0,0,,,
2023-04-15 05:07:16,"Sat ARMS GUNS",58m,"Overhead Press (Barbell)",3,65.0,8,0,0,,,
2023-04-15 05:07:16,"Sat ARMS GUNS",58m,"Reverse Fly (Machine)",1,65.0,12,0,0,"",,
2023-04-15 05:07:16,"Sat ARMS GUNS",58m,"Reverse Fly (Machine)",2,65.0,12,0,0,,,
2023-04-15 05:07:16,"Sat ARMS GUNS",58m,"Reverse Fly (Machine)",3,65.0,12,0,0,,,
2023-04-15 05:07:16,"Sat ARMS GUNS",58m,"Lateral Raise (Cable)",1,20.0,8,0,0,"",,
2023-04-15 05:07:16,"Sat ARMS GUNS",58m,"Lateral Raise (Cable)",2,20.0,8,0,0,,,
2023-04-15 05:07:16,"Sat ARMS GUNS",58m,"Lateral Raise (Cable)",3,10.0,12,0,0,,,
2023-04-15 05:07:16,"Sat ARMS GUNS",58m,"Lateral Raise (Cable)",4,10.0,12,0,0,,,
2023-04-15 05:07:16,"Sat ARMS GUNS",58m,"Lateral Raise (Cable)",5,10.0,12,0,0,,,
2023-04-15 05:07:16,"Sat ARMS GUNS",58m,"Lateral Raise (Cable)",6,10.0,12,0,0,,,
2023-04-15 05:07:16,"Sat ARMS GUNS",58m,"Chin Up",1,0,6,0,0,"",,
2023-04-15 05:07:16,"Sat ARMS GUNS",58m,"Chin Up",2,0,6,0,0,,,
2023-04-15 05:07:16,"Sat ARMS GUNS",58m,"Chin Up",3,0,5,0,0,,,
2023-04-17 05:03:04,"M Back/Bi",1h 17m,"Pull Up",1,0.0,8,0,0,"","",
2023-04-17 05:03:04,"M Back/Bi",1h 17m,"Pull Up",2,0.0,7,0,0,,,
2023-04-17 05:03:04,"M Back/Bi",1h 17m,"Pull Up",3,0.0,7,0,0,,,
2023-04-17 05:03:04,"M Back/Bi",1h 17m,"Chin Up",1,0.0,6,0,0,"",,
2023-04-17 05:03:04,"M Back/Bi",1h 17m,"Chin Up",2,0.0,6,0,0,,,
2023-04-17 05:03:04,"M Back/Bi",1h 17m,"Chin Up",3,0.0,5,0,0,,,
2023-04-17 05:03:04,"M Back/Bi",1h 17m,"Lat Pulldown - Underhand (Cable)",1,70.0,13,0,0,"",,
2023-04-17 05:03:04,"M Back/Bi",1h 17m,"Lat Pulldown - Underhand (Cable)",2,70.0,13,0,0,,,
2023-04-17 05:03:04,"M Back/Bi",1h 17m,"Lat Pulldown - Underhand (Cable)",3,70.0,13,0,0,,,
2023-04-17 05:03:04,"M Back/Bi",1h 17m,"T Bar Row",1,40.0,10,0,0,"",,
2023-04-17 05:03:04,"M Back/Bi",1h 17m,"T Bar Row",2,40.0,10,0,0,,,
2023-04-17 05:03:04,"M Back/Bi",1h 17m,"T Bar Row",3,35.0,12,0,0,,,
2023-04-17 05:03:04,"M Back/Bi",1h 17m,"T Bar Row",4,35.0,12,0,0,,,
2023-04-17 05:03:04,"M Back/Bi",1h 17m,"Row Machine Back Up ",1,74.99999999999999,12,0,0,"",,
2023-04-17 05:03:04,"M Back/Bi",1h 17m,"Row Machine Back Up ",2,74.99999999999999,12,0,0,,,
2023-04-17 05:03:04,"M Back/Bi",1h 17m,"Lateral Raise (Dumbbell)",1,30.0,10,0,0,"",,
2023-04-17 05:03:04,"M Back/Bi",1h 17m,"Lateral Raise (Dumbbell)",2,30.0,10,0,0,,,
2023-04-17 05:03:04,"M Back/Bi",1h 17m,"Lateral Raise (Dumbbell)",3,30.0,9,0,0,,,
2023-04-17 05:03:04,"M Back/Bi",1h 17m,"Bicep Curl (Machine)",1,40.0,10,0,0,"",,
2023-04-17 05:03:04,"M Back/Bi",1h 17m,"Bicep Curl (Machine)",2,45.0,7,0,0,,,
2023-04-17 05:03:04,"M Back/Bi",1h 17m,"Bicep Curl (Machine)",3,45.0,7,0,0,,,
2023-04-17 05:03:04,"M Back/Bi",1h 17m,"Bicep Curl (Machine)",4,45.0,5,0,0,,,
2023-04-18 04:37:04,"2 Legs",1h 15m,"Squat (Barbell)",1,45.0,6,0,0,"","",
2023-04-18 04:37:04,"2 Legs",1h 15m,"Squat (Barbell)",2,95.0,6,0,0,,,
2023-04-18 04:37:04,"2 Legs",1h 15m,"Squat (Barbell)",3,135.0,8,0,0,,,
2023-04-18 04:37:04,"2 Legs",1h 15m,"Squat (Barbell)",4,135.0,8,0,0,,,
2023-04-18 04:37:04,"2 Legs",1h 15m,"Squat (Barbell)",5,135.0,8,0,0,,,
2023-04-18 04:37:04,"2 Legs",1h 15m,"Romanian Deadlift (Barbell)",1,65.0,12,0,0,"",,
2023-04-18 04:37:04,"2 Legs",1h 15m,"Romanian Deadlift (Barbell)",2,65.0,12,0,0,,,
2023-04-18 04:37:04,"2 Legs",1h 15m,"Romanian Deadlift (Barbell)",3,65.0,12,0,0,,,
2023-04-18 04:37:04,"2 Legs",1h 15m,"Hip Thrust (Barbell)",1,200.0,10,0,0,"",,
2023-04-18 04:37:04,"2 Legs",1h 15m,"Hip Thrust (Barbell)",2,200.0,10,0,0,,,
2023-04-18 04:37:04,"2 Legs",1h 15m,"Hip Thrust (Barbell)",3,200.0,8,0,0,,,
2023-04-18 04:37:04,"2 Legs",1h 15m,"Standing Calf Raise (Smith Machine)",1,160.0,12,0,0,"",,
2023-04-18 04:37:04,"2 Legs",1h 15m,"Standing Calf Raise (Smith Machine)",2,160.0,14,0,0,,,
2023-04-18 04:37:04,"2 Legs",1h 15m,"Standing Calf Raise (Smith Machine)",3,160.0,12,0,0,,,
2023-04-19 05:17:58,"3 Chest",1h 17m,"Bench press Backup ",1,45.0,6,0,0,"","",
2023-04-19 05:17:58,"3 Chest",1h 17m,"Bench press Backup ",2,85.0,6,0,0,,,
2023-04-19 05:17:58,"3 Chest",1h 17m,"Bench press Backup ",3,95.0,4,0,0,,,
2023-04-19 05:17:58,"3 Chest",1h 17m,"Bench press Backup ",4,115.0,8,0,0,,,
2023-04-19 05:17:58,"3 Chest",1h 17m,"Bench press Backup ",5,115.0,8,0,0,,,
2023-04-19 05:17:58,"3 Chest",1h 17m,"Bench press Backup ",6,115.0,9,0,0,,,
2023-04-19 05:17:58,"3 Chest",1h 17m,"Shoulder Press (Machine)",1,70.0,10,0,0,"",,
2023-04-19 05:17:58,"3 Chest",1h 17m,"Shoulder Press (Machine)",2,70.0,10,0,0,,,
2023-04-19 05:17:58,"3 Chest",1h 17m,"Shoulder Press (Machine)",3,70.0,10,0,0,,,
2023-04-19 05:17:58,"3 Chest",1h 17m,"Chest Dip",1,0.0,10,0,0,"",,
2023-04-19 05:17:58,"3 Chest",1h 17m,"Chest Dip",2,10.0,6,0,0,,,
2023-04-19 05:17:58,"3 Chest",1h 17m,"Chest Dip",3,10.0,7,0,0,,,
2023-04-19 05:17:58,"3 Chest",1h 17m,"Lateral Raise (Dumbbell)",1,30.0,10,0,0,"",,
2023-04-19 05:17:58,"3 Chest",1h 17m,"Lateral Raise (Dumbbell)",2,30.0,9,0,0,,,
2023-04-19 05:17:58,"3 Chest",1h 17m,"Lateral Raise (Dumbbell)",3,30.0,8,0,0,,,
2023-04-19 05:17:58,"3 Chest",1h 17m,"Triceps Extension (Machine)",1,55.0,12,0,0,"",,
2023-04-19 05:17:58,"3 Chest",1h 17m,"Triceps Extension (Machine)",2,55.0,12,0,0,,,
2023-04-19 05:17:58,"3 Chest",1h 17m,"Triceps Extension (Machine)",3,55.0,12,0,0,,,
2023-04-19 05:17:58,"3 Chest",1h 17m,"Cable Kickback",1,15.0,24,0,0,"",,
2023-04-19 05:17:58,"3 Chest",1h 17m,"Cable Kickback",2,15.0,22,0,0,,,
2023-04-19 05:17:58,"3 Chest",1h 17m,"Cable Kickback",3,15.0,20,0,0,,,
2023-04-20 05:03:25,"4 Legs2",1h 6m,"Front Squat (Barbell)",1,45.0,8,0,0,"","",
2023-04-20 05:03:25,"4 Legs2",1h 6m,"Front Squat (Barbell)",2,65.0,6,0,0,,,
2023-04-20 05:03:25,"4 Legs2",1h 6m,"Front Squat (Barbell)",3,65.0,6,0,0,,,
2023-04-20 05:03:25,"4 Legs2",1h 6m,"Front Squat (Barbell)",4,74.99999999999999,6,0,0,,,
2023-04-20 05:03:25,"4 Legs2",1h 6m,"Lying Leg Curl (Machine)",1,70.0,12,0,0,"",,
2023-04-20 05:03:25,"4 Legs2",1h 6m,"Lying Leg Curl (Machine)",2,70.0,12,0,0,,,
2023-04-20 05:03:25,"4 Legs2",1h 6m,"Lying Leg Curl (Machine)",3,70.0,12,0,0,,,
2023-04-20 05:03:25,"4 Legs2",1h 6m,"Lunge (Dumbbell)",1,40.0,20,0,0,"",,
2023-04-20 05:03:25,"4 Legs2",1h 6m,"Lunge (Dumbbell)",2,40.0,20,0,0,,,
2023-04-20 05:03:25,"4 Legs2",1h 6m,"Lunge (Dumbbell)",3,40.0,20,0,0,,,
2023-04-20 05:03:25,"4 Legs2",1h 6m,"Hip Abductor (Machine)",1,60.0,12,0,0,"",,
2023-04-20 05:03:25,"4 Legs2",1h 6m,"Hip Abductor (Machine)",2,60.0,12,0,0,,,
2023-04-20 05:03:25,"4 Legs2",1h 6m,"Hip Abductor (Machine)",3,60.0,12,0,0,,,
2023-04-20 05:03:25,"4 Legs2",1h 6m,"Hip Adductor (Machine)",1,60.0,12,0,0,"",,
2023-04-20 05:03:25,"4 Legs2",1h 6m,"Hip Adductor (Machine)",2,60.0,12,0,0,,,
2023-04-20 05:03:25,"4 Legs2",1h 6m,"Hip Adductor (Machine)",3,60.0,12,0,0,,,
2023-04-20 05:03:25,"4 Legs2",1h 6m,"Seated Calf Raise (Machine)",1,230.0,15,0,0,"",,
2023-04-20 05:03:25,"4 Legs2",1h 6m,"Seated Calf Raise (Machine)",2,230.0,14,0,0,,,
2023-04-20 05:03:25,"4 Legs2",1h 6m,"Seated Calf Raise (Machine)",3,230.0,12,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Deadlift Old Data ",1,95.0,5,0,0,"","Day",
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Deadlift Old Data ",2,135.0,5,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Deadlift Old Data ",3,195.0,5,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Deadlift Old Data ",4,195.0,5,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Deadlift Old Data ",5,195.0,5,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Overhead Press (Barbell)",1,65.0,8,0,0,"",,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Overhead Press (Barbell)",2,65.0,7,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Overhead Press (Barbell)",3,65.0,8,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Incline Bench Press (Barbell)",1,45.0,6,0,0,"",,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Incline Bench Press (Barbell)",2,95.0,8,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Incline Bench Press (Barbell)",3,95.00000000000001,8,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Incline Bench Press (Barbell)",4,95.0,8,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Lateral Raise (Cable)",1,20.0,8,0,0,"",,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Lateral Raise (Cable)",2,20.0,8,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Lateral Raise (Cable)",3,20.0,12,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Lateral Raise (Cable)",4,20.0,12,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Lateral Raise (Cable)",5,20.0,12,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Lateral Raise (Cable)",6,20.0,12,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Bicep Curl (Cable)",1,35.0,8,0,0,"",,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Bicep Curl (Cable)",2,35.0,12,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Bicep Curl (Cable)",3,35.0,10,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Bicep Curl (Cable)",4,35.0,12,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Bicep Curl (Cable)",5,35.0,8,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Bicep Curl (Cable)",6,35.0,12,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Triceps Pushdown (Cable - Straight Bar)",1,70.0,10,0,0,"",,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Triceps Pushdown (Cable - Straight Bar)",2,70.0,12,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Triceps Pushdown (Cable - Straight Bar)",3,70.0,14,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Reverse Fly (Machine)",1,65.0,1,0,0,"",,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Reverse Fly (Machine)",2,65.0,1,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Reverse Fly (Machine)",3,65.0,1,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Supinated EZ Bar Curl",1,20.0,1,0,0,"",,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Supinated EZ Bar Curl",2,20.0,1,0,0,,,
2023-04-21 05:43:36,"5 ARMS GUNS",1h 15m,"Supinated EZ Bar Curl",3,20.0,1,0,0,,,
2023-04-23 09:34:18,"1 Back/Bi",1h 19m,"Pull Up",1,0.0,8,0,0,"","",
2023-04-23 09:34:18,"1 Back/Bi",1h 19m,"Pull Up",2,0.0,5,0,0,,,
2023-04-23 09:34:18,"1 Back/Bi",1h 19m,"Pull Up",3,0.0,5,0,0,,,
2023-04-23 09:34:18,"1 Back/Bi",1h 19m,"Lat Pulldown - Underhand (Cable)",1,70.0,13,0,0,"",,
2023-04-23 09:34:18,"1 Back/Bi",1h 19m,"Lat Pulldown - Underhand (Cable)",2,70.0,13,0,0,,,
2023-04-23 09:34:18,"1 Back/Bi",1h 19m,"Lat Pulldown - Underhand (Cable)",3,70.0,14,0,0,,,
2023-04-23 09:34:18,"1 Back/Bi",1h 19m,"T Bar Row",1,40.0,10,0,0,"",,
2023-04-23 09:34:18,"1 Back/Bi",1h 19m,"T Bar Row",2,40.0,12,0,0,,,
2023-04-23 09:34:18,"1 Back/Bi",1h 19m,"T Bar Row",3,35.0,12,0,0,,,
2023-04-23 09:34:18,"1 Back/Bi",1h 19m,"T Bar Row",4,35.0,12,0,0,,,
2023-04-23 09:34:18,"1 Back/Bi",1h 19m,"Lateral Raise (Dumbbell)",1,30.0,10,0,0,"",,
2023-04-23 09:34:18,"1 Back/Bi",1h 19m,"Lateral Raise (Dumbbell)",2,30.0,10,0,0,,,
2023-04-23 09:34:18,"1 Back/Bi",1h 19m,"Lateral Raise (Dumbbell)",3,30.0,9,0,0,,,
2023-04-23 09:34:18,"1 Back/Bi",1h 19m,"Bicep Curl (Machine)",1,45.0,10,0,0,"",,
2023-04-23 09:34:18,"1 Back/Bi",1h 19m,"Bicep Curl (Machine)",2,45.0,10,0,0,,,
2023-04-23 09:34:18,"1 Back/Bi",1h 19m,"Bicep Curl (Machine)",3,45.0,9,0,0,,,
2023-04-23 09:34:18,"1 Back/Bi",1h 19m,"Row Machine Back Up ",1,90.0,7,0,0,"",,
2023-04-23 09:34:18,"1 Back/Bi",1h 19m,"Row Machine Back Up ",2,90.0,7,0,0,,,
2023-04-23 09:34:18,"1 Back/Bi",1h 19m,"Row Machine Back Up ",3,90.0,7,0,0,,,
2023-04-23 09:34:18,"1 Back/Bi",1h 19m,"Chin Up",1,0.0,6,0,0,"",,
2023-04-23 09:34:18,"1 Back/Bi",1h 19m,"Chin Up",2,0.0,4,0,0,,,
2023-04-23 09:34:18,"1 Back/Bi",1h 19m,"Chin Up",3,0.0,4,0,0,,,
